id,deviceid,floorspaceid,occupancystatus,headcount,collecteddate,occupancystatuschangedate,previousoccupancystatus
24291694,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,2,2024-09-01 15:36:16+10,2024-09-01 12:18:56+10,NotOccupied
24292350,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,2,2024-09-01 15:48:00+10,2024-09-01 12:18:56+10,NotOccupied
24292916,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,2,2024-09-01 16:00:48+10,2024-09-01 12:56:08+10,RecentlyOccupied
24293650,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,1,2024-09-01 16:15:02+10,2024-09-01 12:56:08+10,RecentlyOccupied
24294202,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,4,2024-09-01 16:27:18+10,2024-09-01 12:18:56+10,NotOccupied
24294731,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,1,2024-09-01 16:40:40+10,2024-09-01 12:56:08+10,RecentlyOccupied
24295383,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,6,2024-09-01 16:50:56+10,2024-09-01 12:18:56+10,NotOccupied
24295856,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,1,2024-09-01 17:01:38+10,2024-09-01 12:56:08+10,RecentlyOccupied
24296421,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,1,2024-09-01 17:12:54+10,2024-09-01 12:56:08+10,RecentlyOccupied
24296917,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,2,2024-09-01 17:22:58+10,2024-09-01 12:18:56+10,NotOccupied
24298099,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,1,2024-09-01 17:44:16+10,2024-09-01 12:18:56+10,NotOccupied
24299127,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,2,2024-09-01 18:09:32+10,2024-09-01 18:09:32+10,NotOccupied
24300058,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,1,2024-09-01 18:28:20+10,2024-09-01 18:27:14+10,RecentlyOccupied
24300694,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,3,2024-09-01 18:41:56+10,2024-09-01 12:18:56+10,NotOccupied
24301062,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,3,2024-09-01 18:50:10+10,2024-09-01 18:38:44+10,RecentlyOccupied
24301507,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,5,2024-09-01 18:57:44+10,2024-09-01 18:38:44+10,RecentlyOccupied
24301912,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,2,2024-09-01 19:05:12+10,2024-09-01 18:38:44+10,RecentlyOccupied
24302310,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,2,2024-09-01 19:12:30+10,2024-09-01 18:38:44+10,RecentlyOccupied
24302675,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,2,2024-09-01 19:23:26+10,2024-09-01 18:38:44+10,RecentlyOccupied
24303159,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,1,2024-09-01 19:31:22+10,2024-09-01 18:38:44+10,RecentlyOccupied
24303459,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,3,2024-09-01 19:39:56+10,2024-09-01 18:38:44+10,RecentlyOccupied
24304008,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,2,2024-09-01 19:48:42+10,2024-09-01 18:38:44+10,RecentlyOccupied
24304708,56923747-b390-4f2a-8930-808429132266,227f1068-9e41-469f-bef0-275f27a0bdba,RecentlyOccupied,0,2024-09-01 19:59:36+10,2024-09-01 19:59:36+10,CurrentlyOccupied
24305376,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,1,2024-09-01 20:14:46+10,2024-09-01 18:38:44+10,RecentlyOccupied
24306200,56923747-b390-4f2a-8930-808429132266,227f1068-9e41-469f-bef0-275f27a0bdba,CurrentlyOccupied,4,2024-09-01 20:30:36+10,2024-09-01 20:09:56+10,NotOccupied
24307102,56923747-b390-4f2a-8930-808429132266,227f1068-9e41-469f-bef0-275f27a0bdba,CurrentlyOccupied,1,2024-09-01 20:52:00+10,2024-09-01 20:09:56+10,NotOccupied
24308026,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,2,2024-09-01 21:16:38+10,2024-09-01 21:16:38+10,RecentlyOccupied
24309981,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,3,2024-09-01 21:47:38+10,2024-09-01 18:38:44+10,RecentlyOccupied
24310888,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,NotOccupied,0,2024-09-01 22:13:54+10,2024-09-01 22:13:54+10,RecentlyOccupied
24311780,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,1,2024-09-01 22:40:00+10,2024-09-01 22:24:56+10,RecentlyOccupied
24312474,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,1,2024-09-01 23:05:56+10,2024-09-01 22:24:56+10,RecentlyOccupied
24313518,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,RecentlyOccupied,0,2024-09-01 23:47:56+10,2024-09-01 23:47:56+10,CurrentlyOccupied
24315534,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,RecentlyOccupied,0,2024-09-02 01:05:44+10,2024-09-02 01:05:44+10,CurrentlyOccupied
24316479,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,2,2024-09-02 02:08:26+10,2024-09-02 02:04:02+10,NotOccupied
24316767,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,NotOccupied,0,2024-09-02 02:32:22+10,2024-09-02 02:32:22+10,RecentlyOccupied
24317485,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,RecentlyOccupied,0,2024-09-02 03:26:24+10,2024-09-02 03:26:24+10,CurrentlyOccupied
24319295,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,3,2024-09-02 07:10:04+10,2024-09-02 07:00:44+10,NotOccupied
24319545,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,4,2024-09-02 07:22:36+10,2024-09-02 07:00:44+10,NotOccupied
24319779,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,2,2024-09-02 07:32:42+10,2024-09-02 07:00:44+10,NotOccupied
24320013,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,3,2024-09-02 07:44:24+10,2024-09-02 07:00:44+10,NotOccupied
24320279,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,2,2024-09-02 07:54:56+10,2024-09-02 07:00:44+10,NotOccupied
24320558,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,4,2024-09-02 08:04:54+10,2024-09-02 07:00:44+10,NotOccupied
24320918,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,3,2024-09-02 08:14:08+10,2024-09-02 07:00:44+10,NotOccupied
24321410,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,3,2024-09-02 08:21:20+10,2024-09-02 07:00:44+10,NotOccupied
24321786,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,1,2024-09-02 08:28:54+10,2024-09-02 08:12:30+10,NotOccupied
24322324,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,3,2024-09-02 08:37:30+10,2024-09-02 07:00:44+10,NotOccupied
24322946,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,2,2024-09-02 08:50:04+10,2024-09-02 07:00:44+10,NotOccupied
24323649,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,2,2024-09-02 09:03:50+10,2024-09-02 07:00:44+10,NotOccupied
24324302,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,3,2024-09-02 09:15:22+10,2024-09-02 07:00:44+10,NotOccupied
24324917,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,1,2024-09-02 09:28:18+10,2024-09-02 09:26:04+10,NotOccupied
24325620,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,RecentlyOccupied,0,2024-09-02 09:39:08+10,2024-09-02 09:39:08+10,CurrentlyOccupied
24327300,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,2,2024-09-02 09:59:02+10,2024-09-02 07:00:44+10,NotOccupied
24328520,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,2,2024-09-02 10:08:32+10,2024-09-02 07:00:44+10,NotOccupied
24330001,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,RecentlyOccupied,0,2024-09-02 10:19:42+10,2024-09-02 10:19:42+10,CurrentlyOccupied
24331503,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,2,2024-09-02 10:32:04+10,2024-09-02 10:29:32+10,NotOccupied
24332958,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,3,2024-09-02 10:42:32+10,2024-09-02 07:00:44+10,NotOccupied
24334980,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,2,2024-09-02 10:54:42+10,2024-09-02 07:00:44+10,NotOccupied
24336561,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,4,2024-09-02 11:05:18+10,2024-09-02 07:00:44+10,NotOccupied
24338170,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,NotOccupied,0,2024-09-02 11:15:06+10,2024-09-02 11:15:06+10,RecentlyOccupied
24339399,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,RecentlyOccupied,0,2024-09-02 11:22:14+10,2024-09-02 11:22:14+10,CurrentlyOccupied
24340591,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,3,2024-09-02 11:29:38+10,2024-09-02 10:45:54+10,NotOccupied
24342237,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,2,2024-09-02 11:39:14+10,2024-09-02 07:00:44+10,NotOccupied
24343921,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,1,2024-09-02 11:47:42+10,2024-09-02 11:44:40+10,RecentlyOccupied
24345990,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,3,2024-09-02 11:57:02+10,2024-09-02 07:00:44+10,NotOccupied
24348148,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,2,2024-09-02 12:05:34+10,2024-09-02 11:53:30+10,NotOccupied
24350281,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,2,2024-09-02 12:15:26+10,2024-09-02 11:53:30+10,NotOccupied
24352137,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,1,2024-09-02 12:23:36+10,2024-09-02 12:08:10+10,NotOccupied
24353990,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,4,2024-09-02 12:32:06+10,2024-09-02 07:00:44+10,NotOccupied
24355244,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,2,2024-09-02 12:38:12+10,2024-09-02 12:08:10+10,NotOccupied
24356361,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,3,2024-09-02 12:43:06+10,2024-09-02 12:08:10+10,NotOccupied
24357652,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,4,2024-09-02 12:48:18+10,2024-09-02 07:00:44+10,NotOccupied
24358643,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,2,2024-09-02 12:52:14+10,2024-09-02 12:44:32+10,NotOccupied
24359743,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,2,2024-09-02 12:56:46+10,2024-09-02 12:08:10+10,NotOccupied
24361213,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,2,2024-09-02 13:02:44+10,2024-09-02 12:08:10+10,NotOccupied
24362578,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,3,2024-09-02 13:08:06+10,2024-09-02 07:00:44+10,NotOccupied
24364398,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,1,2024-09-02 13:15:04+10,2024-09-02 13:12:50+10,NotOccupied
24366007,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,2,2024-09-02 13:21:46+10,2024-09-02 07:00:44+10,NotOccupied
24367416,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,3,2024-09-02 13:27:58+10,2024-09-02 07:00:44+10,NotOccupied
24369084,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,2,2024-09-02 13:35:32+10,2024-09-02 07:00:44+10,NotOccupied
24370194,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,1,2024-09-02 13:40:16+10,2024-09-02 07:00:44+10,NotOccupied
24371501,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,2,2024-09-02 13:46:12+10,2024-09-02 07:00:44+10,NotOccupied
24373093,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,4,2024-09-02 13:50:42+10,2024-09-02 13:31:24+10,RecentlyOccupied
24374456,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,8,2024-09-02 13:54:54+10,2024-09-02 07:00:44+10,NotOccupied
24375866,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,4,2024-09-02 13:58:46+10,2024-09-02 07:00:44+10,NotOccupied
24377543,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,4,2024-09-02 14:03:56+10,2024-09-02 07:00:44+10,NotOccupied
24379085,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,3,2024-09-02 14:08:56+10,2024-09-02 14:08:44+10,RecentlyOccupied
24380806,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,4,2024-09-02 14:13:58+10,2024-09-02 07:00:44+10,NotOccupied
24382588,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,2,2024-09-02 14:18:56+10,2024-09-02 13:31:24+10,RecentlyOccupied
24384397,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,3,2024-09-02 14:25:04+10,2024-09-02 13:31:24+10,RecentlyOccupied
24385752,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,4,2024-09-02 14:28:16+10,2024-09-02 14:20:28+10,RecentlyOccupied
24387058,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,6,2024-09-02 14:31:54+10,2024-09-02 07:00:44+10,NotOccupied
24388490,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,6,2024-09-02 14:35:56+10,2024-09-02 07:00:44+10,NotOccupied
24390431,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,2,2024-09-02 14:42:00+10,2024-09-02 14:20:28+10,RecentlyOccupied
24392311,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,5,2024-09-02 14:48:26+10,2024-09-02 07:00:44+10,NotOccupied
24393937,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,4,2024-09-02 14:54:30+10,2024-09-02 07:00:44+10,NotOccupied
24396045,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,4,2024-09-02 15:00:40+10,2024-09-02 07:00:44+10,NotOccupied
24398403,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,3,2024-09-02 15:08:10+10,2024-09-02 07:00:44+10,NotOccupied
24400468,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,2,2024-09-02 15:13:40+10,2024-09-02 15:11:04+10,NotOccupied
24401575,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,8,2024-09-02 15:17:04+10,2024-09-02 07:00:44+10,NotOccupied
24402800,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,6,2024-09-02 15:20:58+10,2024-09-02 07:00:44+10,NotOccupied
24403893,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,7,2024-09-02 15:25:02+10,2024-09-02 07:00:44+10,NotOccupied
24405075,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,6,2024-09-02 15:29:20+10,2024-09-02 07:00:44+10,NotOccupied
24406355,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,2,2024-09-02 15:34:12+10,2024-09-02 15:11:04+10,NotOccupied
24407664,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,11,2024-09-02 15:39:42+10,2024-09-02 07:00:44+10,NotOccupied
24408679,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,9,2024-09-02 15:43:52+10,2024-09-02 15:42:18+10,NotOccupied
24409674,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,3,2024-09-02 15:47:06+10,2024-09-02 15:11:04+10,NotOccupied
24410607,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,7,2024-09-02 15:49:40+10,2024-09-02 07:00:44+10,NotOccupied
24411533,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,1,2024-09-02 15:52:48+10,2024-09-02 14:50:36+10,NotOccupied
24412510,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,1,2024-09-02 15:55:50+10,2024-09-02 14:50:36+10,NotOccupied
24413454,56923747-b390-4f2a-8930-808429132266,227f1068-9e41-469f-bef0-275f27a0bdba,CurrentlyOccupied,1,2024-09-02 15:58:36+10,2024-09-02 15:53:56+10,RecentlyOccupied
24414484,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,1,2024-09-02 16:01:12+10,2024-09-02 14:50:36+10,NotOccupied
24415546,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,8,2024-09-02 16:04:04+10,2024-09-02 07:00:44+10,NotOccupied
24416699,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,12,2024-09-02 16:07:26+10,2024-09-02 15:42:18+10,NotOccupied
24417754,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,9,2024-09-02 16:10:16+10,2024-09-02 07:00:44+10,NotOccupied
24418860,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,1,2024-09-02 16:13:32+10,2024-09-02 15:11:04+10,NotOccupied
24419875,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,8,2024-09-02 16:16:28+10,2024-09-02 07:00:44+10,NotOccupied
24420893,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,11,2024-09-02 16:19:26+10,2024-09-02 15:42:18+10,NotOccupied
24421891,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,17,2024-09-02 16:22:22+10,2024-09-02 15:42:18+10,NotOccupied
24422913,56923747-b390-4f2a-8930-808429132266,941f0352-bb69-47d0-a9c5-ac29eb4f7319,CurrentlyOccupied,2,2024-09-02 16:25:10+10,2024-09-02 16:11:44+10,RecentlyOccupied
24424058,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,2,2024-09-02 16:28:08+10,2024-09-02 15:11:04+10,NotOccupied
24425078,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,3,2024-09-02 16:31:00+10,2024-09-02 15:11:04+10,NotOccupied
24426016,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,11,2024-09-02 16:33:36+10,2024-09-02 07:00:44+10,NotOccupied
24426876,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,7,2024-09-02 16:36:06+10,2024-09-02 07:00:44+10,NotOccupied
24427861,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,3,2024-09-02 16:39:02+10,2024-09-02 07:00:44+10,NotOccupied
24428805,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,2,2024-09-02 16:41:32+10,2024-09-02 15:11:04+10,NotOccupied
24429717,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,2,2024-09-02 16:43:46+10,2024-09-02 15:11:04+10,NotOccupied
24430548,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,5,2024-09-02 16:46:18+10,2024-09-02 07:00:44+10,NotOccupied
24431543,56923747-b390-4f2a-8930-808429132266,3e5a14df-4b14-4ea5-bb9d-46577c6dc9c8,CurrentlyOccupied,10,2024-09-02 16:48:52+10,2024-09-02 07:00:44+10,NotOccupied
24432559,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,14,2024-09-02 16:51:30+10,2024-09-02 15:42:18+10,NotOccupied
24433433,56923747-b390-4f2a-8930-808429132266,227f1068-9e41-469f-bef0-275f27a0bdba,CurrentlyOccupied,3,2024-09-02 16:53:52+10,2024-09-02 16:32:40+10,RecentlyOccupied
24434215,56923747-b390-4f2a-8930-808429132266,cca1ac3e-f81f-4ebb-aa2b-8b0bf3e9e53b,CurrentlyOccupied,16,2024-09-02 16:56:06+10,2024-09-02 15:42:18+10,NotOccupied
24435084,56923747-b390-4f2a-8930-808429132266,0f3f37f8-0335-41e0-ae87-a1d677dfc7d7,CurrentlyOccupied,2,2024-09-02 16:58:32+10,2024-09-02 16:45:44+10,RecentlyOccupied
